cust_id,balance,purchases,installments_purchases,cash_advance,credit_limit,payments,minimum_payments,fraud
C18477,3239.011343,0,0,1678.519765,4000,1129.597601,887.366621,0
C18478,67.251991,0,0,90.56246,500,987.785921,78.989438,0
C18479,397.138622,0,0,1188.211139,1200,232.69994,351.188041,0
C18480,1873.61991,396.26,0,2025.438092,2500,353.512837,384.161979,0
C18481,0.391963,43.33,43.33,0,1200,0,864.1732459,0
C18482,3.391066,72.44,72.44,0,1000,194.455374,111.933386,0
C18483,55.243291,750,750,0,2000,710.623372,171.545021,0
C18484,2.433343,0,0,38.606307,500,0,864.1732459,0
C18485,0,120.82,120.82,0,1000,275.029692,864.1732459,0
C18486,31.932178,365.36,365.36,0,1833.333333,822.118125,137.769926,0
C18487,34.750769,2562,2562,0,2300,2544.223939,154.14745,0
C18488,14.508545,186.14,186.14,0,2500,181.846393,78.984685,0
C18489,410.466315,826,710,750.50253,1000,1750.067404,483.936762,0
C18490,289.096953,3106.1,737.5,0,1300,2656.101893,184.244772,0
C18491,2.044745,26.53,0,0,2500,155.972776,82.345774,0
C18492,13.084067,350,0,0,1000,3929.643369,864.1732459,0
C18493,1047.182049,1727.64,1727.64,0,1000,3548.800193,3243.685151,0
C18494,161.442459,1767.61,1447.59,0,2000,1688.46643,176.27937,0
C18495,2.100274,65,0,0,3000,282.389037,41.475045,0
C18496,1384.431318,3013.2,2088.81,0,6600,1218.29542,316.469656,0
C18497,155.167572,1084.76,1084.76,0,4000,1070.911497,147.700045,0
C18498,1.644581,42.49,0,0,1200,231.480701,86.839981,0
C18499,39.885648,433.32,433.32,0,6000,453.19428,179.901343,0
C18500,16.065938,154.45,154.45,0,4000,301.05373,122.199314,0
C18501,0,113,113,0,4000,268.521412,864.1732459,0
C18502,1478.079872,0,0,204.29492,1500,383.28285,534.469973,0
C18503,1455.213589,0,0,3195.76491,4000,147.826185,227.431211,0
C18504,3074.49082,0,0,3382.232089,4000,3249.404994,695.004032,0
C18505,0.021102,0,0,922.817511,4000,36.672617,864.1732459,0
C18506,11.918653,276.79,0,0,3000,0,864.1732459,0
C18507,1087.565213,0,0,216.51414,1200,283.409367,267.813111,0
C18508,439.357199,862.74,0,90.322514,1000,789.180188,208.76782,0
C18509,30.287602,0,0,827.814406,1000,963.269399,74.387702,0
C18510,100.212638,639.29,522.39,0,1500,269.84678,156.747495,0
C18511,12.209291,143.75,143.75,0,1500,330.503125,147.685817,0
C18512,6.646795,228.84,228.84,0,4000,232.790324,96.602631,0
C18513,17.832206,153.6,153.6,0,1000,207.376053,86.953988,0
C18514,73.243985,797.2,152.4,0,1200,645.795684,140.715638,0
C18515,799.00867,192.96,192.96,559.392054,2000,691.532728,170.548573,0
C18516,796.558943,531.24,531.24,888.107988,1000,684.858625,654.573104,0
C18517,3.364738,582.94,582.94,0,2000,28.013889,14.845744,0
C18518,143.538206,415.47,415.47,0,3000,394.512806,172.574308,0
C18519,2170.916313,70.77,0,2524.177008,2500,545.076185,470.556714,0
C18520,11.748193,80.75,0,0,2000,0,864.1732459,0
C18521,23.934205,266.1,266.1,0,4000,313.233366,122.228515,0
C18522,1869.63255,0,0,1897.993012,2000,454.348175,452.597945,0
C18523,150.269903,853.44,853.44,0,3000,869.413166,173.649797,0
C18524,11.395369,100.5,100.5,0,3000,148.92824,87.113913,0
C18525,13.125634,106.98,106.98,0,2500,275.244392,142.4175,0
C18526,1619.881506,441.18,391.18,700.951557,3000,963.141799,370.576176,0
C18527,7.054474,427.98,427.98,0,1500,402.34297,17.773542,0
C18528,26.771366,550,550,0,2000,581.909822,27.137375,0
C18529,126.872455,568.5,568.5,0,2000,1294.215768,201.544737,0
C18530,3172.114278,454.13,454.13,4323.52433,4000,1746.248986,1091.69632,0
C18531,24.719209,280.04,280.04,0,2500,538.899429,140.502909,0
C18532,477.258038,49,0,0,500,112.962753,232.605728,0
C18533,22.322374,95,0,1162.045833,2500,4094.261427,40.142262,0
C18534,986.84903,558.18,558.18,45.311387,1000,1548.4862,5737.912518,0
C18535,21.168201,236.4,228,0,2500,217.008342,178.169321,0
C18536,854.56751,978.26,107.31,1043.765101,1500,2750.062711,841.978782,0
C18537,19.25682,185.02,185.02,0,2500,233.025663,80.115991,0
C18538,131.83593,2234.02,2234.02,0,2000,4432.954833,153.812848,0
C18539,528.107264,674.52,674.52,0,2500,127.76546,275.706442,0
C18540,908.465054,425,425,1457.729917,2000,742.934802,262.925278,0
C18541,482.407545,0,0,1071.188192,1400,702.068789,162.556469,0
C18542,3326.323283,8209.77,5991.49,0,10000,1942.074765,702.905059,0
C18543,16.270638,1131.46,0,0,3000,932.976337,69.561118,0
C18544,35.518273,283.8,283.8,0,2500,302.73613,171.008635,0
C18545,547.287057,0,0,243.336548,2000,232.430161,163.411456,0
C18546,528.463885,0,0,5191.738847,1000,4736.808799,309.547058,0
C18547,1594.994317,667,98,1880.647102,2500,248.746263,455.027879,0
C18548,78.821949,1333.75,369.03,0,1000,1266.894805,146.630282,0
C18549,1297.740903,944.44,944.44,1382.21391,1500,2685.673905,1509.468577,0
C18550,236.996845,0,0,3806.179299,1000,4609.777736,139.364536,0
C18551,221.810125,0,0,903.684584,500,662.179022,168.6205,0
C18552,736.024188,350.02,350.02,0,1000,133.825578,323.058774,0
C18553,293.125181,2812.69,300,0,1000,2420.213,150.059679,0
C18554,117.344883,661.3,661.3,978.9806305,1200,562.896648,150.940292,0
C18555,1175.241984,1102.72,0,136.401822,1200,147.169915,188.906389,0
C18556,31.111952,470.65,470.65,0,3000,496.387423,142.115057,0
C18557,1019.135688,0,0,1153.912092,1200,114.172744,370.212719,0
C18558,11.056609,334.85,334.85,0,3000,524.05706,133.229958,0
C18559,134.687754,2395.92,2395.92,0,3500,2440.778198,2164.692811,0
C18560,116.036232,138.8,0,413.247771,1500,317.583796,86.807982,0
C18561,382.378002,0,0,1097.698179,1500,679.788131,185.106686,0
C18562,3.229304,190.2,190.2,0,1500,295.937124,864.1732459,0
C18563,49.032869,360.96,360.96,0,1000,321.694432,133.819552,0
C18564,258.541401,2260.29,171.7,0,1800,1268.746941,206.78448,0
C18565,575.662861,0,0,3628.692831,3000,4582.535303,367.256442,0
C18566,19.125876,275.86,103.88,366.686248,1200,0,864.1732459,0
C18567,7.169078,118.2,118.2,0,2000,889.040469,73.457648,0
C18568,2199.65234,0,0,2476.783665,2500,275.699225,450.229656,0
C18569,0.919387,251.5,0,0,1200,712.364811,42.09599,0
C18570,1050.524091,0,0,1412.242287,1500,1270.512009,338.185134,0
C18571,134.142415,1729.67,0,0,1200,1735.980519,127.46298,0
C18572,34.223151,108,108,0,1000,68.331764,167.726633,0
C18573,28.838076,484.68,484.68,0,1000,485.036484,78.505742,0
C18574,52.666422,150.3,150.3,0,1000,54.722514,82.95518,0
C18575,212.244875,0,0,1503.182148,2000,3143.206742,118.130398,0
C18576,1231.092907,250,0,782.610563,1800,1116.543176,409.577742,0
C18577,9.630478,257.49,257.49,0,1500,251.907165,114.027084,0
C18578,1168.345069,0,0,96.091248,1200,255.224549,252.04309,0
C18579,38.68635,0,0,426.435424,500,1773.465607,91.399854,0
C18580,460.081479,649.5,649.5,793.822988,1000,625.116471,87.93873,0
C18581,13.027653,0,0,411.480832,1200,421.803076,27.864982,0
C18582,417.444057,0,0,708.715173,1200,27.397306,118.174297,0
C18583,1889.128442,0,0,2994.518885,3000,7744.256948,631.349828,0
C18584,1029.111236,0,0,1097.380897,1200,0,864.1732459,0
C18585,4696.525962,604.33,169.33,6400.248453,8000,840.965985,930.049801,0
C18586,1034.026449,93.34,93.34,432.159364,1500,294.925221,419.071157,0
C18587,1243.254633,0,0,1428.440429,3500,562.362623,276.403192,0
C18588,31.560931,300,300,0,1000,588.763068,143.33928,0
C18589,130.041299,581.28,581.28,342.397949,1000,498.524607,110.630755,0
C18590,1283.337407,1022.41,850.81,1158.035224,1200,846.998942,1838.41015,0
C18591,1843.191023,1446.48,1446.48,1450.172456,2000,945.67939,921.657393,0
C18592,896.563274,511,511,1084.460175,1400,1330.67108,313.807299,0
C18593,1130.827049,0,0,1727.256593,1500,1897.193158,490.973854,0
C18594,16.887571,1083,0,0,1200,3905.430817,864.1732459,0
C18595,5.529633,45,45,0,1000,515.842674,112.442224,0
C18596,655.786755,387.68,387.68,0,2000,1110.023792,644.26765,0
C18597,37.123618,84.24,84.24,0,1500,0,864.1732459,0
C18598,2601.463574,0,0,528.119509,6000,1317.570981,621.58909,0
C18599,819.462711,0,0,1131.611986,1200,432.036408,347.630216,0
C18600,414.631529,0,0,739.862664,500,799.824822,354.747453,0
C18601,20.996733,295.92,295.92,0,1000,276.213902,160.911617,0
C18602,112.390812,269.9,220,0,1500,204.160043,167.150382,0
C18603,997.496745,1629.83,0,276.760257,1200,890.611754,590.889201,0
C18604,32.182264,208.61,208.61,0,1000,146.936578,134.915444,0
C18605,19.303362,150.24,150.24,0,1500,192.431598,156.449104,0
C18606,2.892853,52.68,52.68,0,500,290.072441,124.724211,0
C18607,45.069167,218.28,218.28,0,1000,203.222849,168.935609,0
C18608,4.390888,0,0,19.35123,500,95.983734,112.02371,0
C18609,21.739563,255.6,255.6,0,1500,400.463395,137.193939,0
C18610,398.453246,0,0,647.778706,500,323.875395,110.678562,0
C18611,469.319087,383.81,383.81,870.533909,1500,57.924613,335.598994,0
C18612,42.577756,4061.96,0,0,500,3716.880684,92.058823,0
C18613,1.307969,0,0,296.676377,1200,1238.145022,46.176547,0
C18614,110.913143,2339.3,240.84,252.018346,500,1275.716405,121.245525,0
C18615,1182.080141,266.68,266.68,848.848179,1000,119.861878,8607.234543,0
C18616,85.900738,0,0,278.348105,500,193.747321,146.858723,0
C18617,1812.30897,219.8,0,1732.099796,2500,463.885403,374.70155,0
C18618,356.52371,1819,1069.1,0,1200,1402.326881,186.651138,0
C18619,272.310015,575.3,354.96,0,1500,354.086664,201.23698,0
C18620,7.696813,111.3,0,101.656544,1200,0,864.1732459,0
C18621,6.747965,277.44,277.44,0,1000,263.591465,82.527965,0
C18622,13.44199,56.51,56.51,0,1000,190.431651,153.286406,0
C18623,0.065402,69,69,0,1500,506.68867,62.491042,0
C18624,70.954998,616.67,616.67,0,500,688.541249,653.219376,0
C18625,1012.08968,312.48,312.48,0,1000,325.606238,607.95748,0
C18626,1107.848228,0,0,318.884066,1200,400.316615,294.743006,0
C18627,1528.122917,0,0,2426.656054,3500,2039.574349,314.465218,0
C18628,342.361553,258.5,175.02,225.819508,1000,686.449219,282.368125,0
C18629,79.03891,750,750,0,1300,2445.816802,177.31285,0
C18630,115.61103,379.32,379.32,0,1000,281.152056,179.901711,0
C18631,221.29129,1429.54,775.72,0,700,1277.898622,149.825296,0
C18632,553.901465,458.76,458.76,0,1000,157.770746,257.530999,0
C18633,70.162707,599,599,0,1000,1007.348156,139.86007,0
C18634,942.329974,450,0,722.690339,1200,281.028562,170.661135,0
C18635,683.188651,85,0,0,3000,447.237766,214.535254,0
C18636,4.107485,52.5,52.5,0,500,82.529481,163.602544,0
C18637,17.413459,264.8,264.8,0,1000,302.250761,150.53823,0
C18638,49.519627,210,0,446.514417,500,885.24483,127.542299,0
C18639,7.367128,479.71,0,95.299613,3000,1190.03983,18.092319,0
C18640,1040.030221,0,0,1390.64829,1400,290.12962,287.994171,0
C18641,35.966227,216.12,216.12,0,1000,150.069276,131.685716,0
C18642,10.286805,60,60,0,1000,194.460801,141.594889,0
C18643,23.506407,256.69,0,0,1200,1386.758471,89.831553,0
C18644,100.477642,1560,1560,0,1000,1480.011123,165.000922,0
C18645,21.718289,182.27,182.27,0,1500,176.130076,171.217707,0
C18646,2279.831751,0,0,404.329848,2500,443.514543,1257.838972,0
C18647,474.451835,0,0,1016.333944,1200,414.218007,310.343372,0
C18648,0.006651,0,0,164.137866,1200,5.070726,864.1732459,0
C18649,293.351517,0,0,247.986362,500,533.754035,169.743478,0
C18650,543.219992,0,0,978.9806305,3000,407.343532,99.150338,0
C18651,251.281423,1873.56,1873.56,0,1000,1599.510802,197.985876,0
C18652,2069.451252,0,0,2849.085564,3000,199.137135,258.367496,0
C18653,267.401555,156.6,156.6,0,1000,157.691576,1221.503449,0
C18654,587.625834,0,0,1056.036609,1200,1209.43408,186.99955,0
C18655,59.714532,305.84,305.84,0,1000,345.566925,154.370997,0
C18656,154.416929,483.27,0,108.462594,500,266.232394,181.91342,0
C18657,25.615441,146.5,0,0,500,287.288012,142.251239,0
C18658,272.833329,526.04,526.04,0,1500,112.964455,177.347797,0
C18659,444.841702,218.59,0,0,500,223.771445,226.769925,0
C18660,945.802599,540,540,912.094948,1000,365.497356,1236.86484,0
C18661,848.44901,0,0,1371.216719,1500,265.306179,301.626153,0
C18662,327.508171,2477.68,1058.37,0,2000,1724.519418,129.61823,0
C18663,599.909949,4947.32,1797.73,0,3000,5024.430008,218.172915,0
C18664,1016.826034,0,0,1364.852957,1500,139.841142,171.458084,0
C18665,59.695937,370.56,370.56,0,1500,290.863599,164.173138,0
C18666,1112.915657,13,0,256.944059,1500,396.056561,308.356999,0
C18667,21.933648,113,113,0,1500,101.831302,152.018763,0
C18668,79.861604,427.36,427.36,0,1000,410.368448,164.642311,0
C18669,471.274037,49.85,0,458.153085,500,129.45468,234.780395,0
C18670,131.936915,1233.28,1233.28,0,2000,732.737299,756.855462,0
C18671,115.327148,1042.4,0,0,2000,1918.062101,89.164921,0
C18672,23.223559,387.32,228.32,0,1200,86.332384,162.317863,0
C18673,1904.376436,0,0,2185.071381,3000,980.969819,365.565349,0
C18674,39.564588,359.24,359.24,978.9806305,1500,992.647976,139.000402,0
C18675,7.581335,94.12,94.12,0,1000,270.381019,143.667356,0
C18676,1199.66533,0,0,366.121216,1200,552.261569,544.688317,0
C18677,1116.44317,0,0,18.904244,1200,264.159577,312.807548,0
C18678,0.648074,258,258,0,1000,320.135581,26.334342,0
C18679,2486.283073,0,0,4043.400571,4000,394.549489,533.337236,0
C18680,1031.037548,0,0,1117.043527,1200,157.740697,2021.959242,0
C18681,1314.832328,0,0,978.9806305,1500,277.83717,519.525787,0
C18682,18.516899,260.4,260.4,0,1500,249.469171,167.269706,0
C18683,459.036183,755,570,0,2000,181.336934,198.58317,0
C18684,91.669477,824.5,87.2,0,1500,175.478647,177.923528,0
C18685,1929.555023,621.11,0,6691.286753,6000,2406.905963,549.02708,0
C18686,1189.934589,0,0,2271.460329,3000,2423.466368,287.460527,0
C18687,45.972648,0,0,90.651341,500,120.805392,122.432543,0
C18688,1.155609,117.68,117.68,0,1500,405.194961,54.016822,0
C18689,2898.484109,0,0,3021.097135,3000,230.794237,13916.08593,0
C18690,368.318662,8053.95,0,0,2000,7966.582037,219.761189,0
C18691,458.403218,0,0,2249.627477,1200,2611.270088,146.033981,0
C18692,624.049989,500,0,0,5000,108.048011,322.162263,0
C18693,990.92233,0,0,1134.263273,1200,143.682692,268.910746,0
C18694,263.63692,1350.7,290,0,1500,837.745205,196.198784,0
C18695,699.712899,0,0,1244.774872,1500,1619.875345,2807.621139,0
C18696,44.904048,167.37,167.37,0,1000,58.060753,102.88597,0
C18697,109.621031,1060.5,1060.5,0,1000,890.174668,194.28365,0
C18698,10.65253,209.2,209.2,0,500,0,864.1732459,0
C18699,873.680279,2397.05,1324.59,1657.160669,2500,2028.986135,297.682079,0
C18700,10.268192,0,0,491.148937,500,2117.308744,65.340571,0
C18701,1572.332442,0,0,3230.173371,4500,1022.035785,328.52876,0
C18702,10.318754,102.66,102.66,0,1500,190.431856,55.178854,0
C18703,60.816514,900,900,0,1000,1208.785022,174.822875,0
C18704,68.226894,388.5,388.5,0,1000,303.411962,81.694504,0
C18705,27.202031,538.41,538.41,0,1500,458.430924,100.747103,0
C18706,7302.672686,0,0,10762.70776,9000,3824.308564,2214.506825,0
C18707,53.918649,293.4,293.4,0,1000,214.720832,170.993091,0
C18708,78.448912,1875.18,897.33,0,1200,1656.503571,172.161277,0
C18709,812.259343,354.63,74.53,830.160011,1200,201.90503,328.182068,0
C18710,181.275057,192.23,0,1209.77251,2000,1088.224155,138.292112,0
C18711,18.293628,117.65,117.65,0,1500,186.00215,88.133951,0
C18712,64.227433,419.4,419.4,0,1000,406.137534,177.179057,0
C18713,133.999971,1485,1485,0,1000,1353.276771,170.609124,0
C18714,0.422555,0,0,104.437928,2500,887.984715,0.311953,0
C18715,113.563652,729.6,729.6,0,1000,596.539738,176.463251,0
C18716,9.074142,555.66,555.66,0,1500,547.194469,2.167809,0
C18717,477.847191,1006,63.88,0,500,561.212055,459.735118,0
C18718,220.943665,1833.34,1833.34,0,1000,1652.755379,176.825347,0
C18719,18.885677,57,0,0,1500,0,864.1732459,0
C18720,165.240633,0,0,1088.751325,1500,0,864.1732459,0
C18721,2718.796217,428,428,2712.077107,3000,962.94577,1299.927384,0
C18722,4.843351,368.28,368.28,0,1000,935.500113,29.977414,0
C18723,1056.267818,0,0,1450.812947,1500,1909.972695,415.089844,0
C18724,748.264608,808.99,0,169.529717,1000,171.734804,252.640741,0
C18725,3002.791004,2463,0,797.15895,3000,431.716492,16638.73385,0
C18726,1374.266113,1814.3,217.5,0,6500,2668.399516,413.987806,0
C18727,1425.003265,562.42,562.42,1814.910939,1800,985.544048,883.852995,0
C18728,207.561471,60,60,259.545238,1000,59.58827,97.012092,0
C18729,39.061878,297.02,297.02,0,1000,297.32915,186.96613,0
C18730,2492.463204,0,0,2625.644609,3000,621.099464,1073.237454,0
C18731,45.747578,0,0,201.529984,1200,491.502618,106.285,0
C18732,45.645815,222,222,0,1500,175.938042,176.481806,0
C18733,51.071594,0,0,360.199098,500,0.049513,67.786744,0
C18734,11.442399,82,82,0,1000,82.847064,80.676988,0
C18735,407.399529,0,0,1364.307564,1500,98.494145,228.622281,0
C18736,35.38985,285.24,285.24,0,1000,232.82123,176.356576,0
C18737,851.249818,2000,0,4085.845895,1200,2246.792007,970.683654,0
C18738,2533.618119,5633.83,2647.91,2451.807788,9000,8176.953944,602.963244,0
C18739,981.286008,1370,0,0,1400,596.685481,451.584847,0
C18740,1367.703777,153,153,1487.406583,1500,0,864.1732459,0
C18741,1520.623758,0,0,3135.113427,5000,719.805537,372.930377,0
C18742,84.033173,1099,1099,0,1000,984.393603,178.511595,0
C18743,87.026009,605.52,605.52,0,1500,511.637312,175.012705,0
C18744,40.960739,472.75,41.38,0,13000,0,864.1732459,0
C18745,983.520793,554.1,0,758.43644,1200,376.440358,264.464403,0
C18746,1000.814822,0,0,3465.266978,6000,235.351288,460.6965,0
C18747,2856.473263,1200,0,1710.323236,3000,0,864.1732459,0
C18748,16.428326,441.5,316.8,0,1000,482.547848,91.328536,0
C18749,1042.816735,3950,0,0,3150,6274.982741,303.462882,0
C18750,38.015366,213.95,213.95,0,1500,163.496451,179.415689,0
C18751,8.34698,390,390,0,1500,410.528786,30.784961,0
C18752,0.546067,228,228,0,1000,238.695115,16.127297,0
C18753,0.979061,0,0,329.93065,500,1316.748413,1.721007,0
C18754,0.223351,336,336,0,1000,578.819329,864.1732459,0
C18755,455.471255,389.7,345,276.902382,1000,48.594194,3644.17131,0
C18756,3.036243,0,0,81.569379,500,0,864.1732459,0
C18757,44.505527,401.76,401.76,0,1500,291.089279,165.163582,0
C18758,2740.65886,0,0,3915.423824,4000,326.001211,740.016026,0
C18759,1812.542545,2918.08,0,0,3000,247.249275,297.395431,0
C18760,67.377243,295,295,0,1000,245.689379,167.126034,0
C18761,307.127754,909.3,500,237.378894,1000,943.27817,179.258575,0
C18762,315.388131,467.35,427.35,213.301381,1000,329.764112,199.424526,0
C18763,10.902628,120.56,120.56,0,1500,89.489378,137.475237,0
C18764,865.137568,149,149,1052.459725,1200,643.503303,248.667131,0
C18765,708.315197,2252.32,1800,0,2500,2155.891761,208.895886,0
C18766,69.39915,370,0,381.644337,500,770.669761,50.055024,0
C18767,15.529084,294.98,294.98,0,1500,293.826005,46.022249,0
C18768,25.486713,365,365,0,1500,254.686988,139.614749,0
C18769,736.724142,421.96,421.96,1001.547474,1000,555.342356,586.9257,0
C18770,116.581583,1045.14,818,0,9000,1258.396242,144.115556,0
C18771,46.804861,443.3,443.3,0,1000,401.588397,152.259932,0
C18772,284.34843,0,0,651.58766,1500,429.615048,178.518687,0
C18773,8.820603,124,124,0,1000,193.804464,127.387848,0
C18774,24.680177,265,265,0,1000,275.28379,137.385624,0
C18775,2585.246439,338,338,0,9000,866.276894,776.501849,0
C18776,31.050921,446.05,446.05,0,1000,387.745745,158.394845,0
C18777,35.836652,202.4,202.4,0,1000,203.624113,229.36123,0
C18778,2532.816831,0,0,2640.226004,3000,367.673648,420.892534,0
C18779,80.49308,500,0,544.979339,1200,1333.048559,136.561868,0
C18780,525.143055,0,0,1019.874229,1200,200.10608,130.9144,0
C18781,634.514354,0,0,1682.137421,1500,2162.277429,257.081648,0
C18782,50.506095,590,590,0,1500,540.42527,153.511082,0
C18783,459.812734,0,0,489.495254,500,144.047038,229.740381,0
C18784,9.298409,107.6,107.6,0,1000,89.868853,89.711672,0
C18785,4.358863,70,0,0,500,363.248976,75.029727,0
C18786,2133.665075,320,0,2271.859787,2500,756.60668,1032.825027,0
C18787,93.972736,562.5,562.5,0,1000,433.860714,149.045135,0
C18788,23.065122,150,150,0,1500,229.736383,116.745902,0
C18789,133.099445,1170,1170,0,1000,1068.502534,161.816503,0
C18790,857.273285,0,0,862.389125,1000,93.209082,332.643584,0
C18791,341.982418,573.2,345.1,191.180571,500,500.641105,136.443554,0
C18792,218.890208,0,0,447.102858,500,58.883172,166.541878,0
C18793,1176.365274,635.02,286.56,1937.399142,2400,549.873076,752.210311,0
C18794,0.275257,0,0,328.452659,1200,1145.101275,39.421396,0
C18795,59.101573,786,786,0,1000,664.05977,144.687135,0
C18796,1478.089943,245.01,0,4377.526126,2500,3168.779374,966.611926,0
C18797,863.988978,160.8,160.8,2259.94053,3000,216.340896,461.990627,0
